Timestamp [ms],	Network received throughput [KB/s],	Network transmitted throughput [KB/s],	CPU usage [%],	Memory usage [KB],	Disk read throughput [KB/s],	Disk write throughput [KB/s]
1377415340,1.25,0.0,0.0,0.0,0.0,0.0
1377415363,35342.616666666654,43678.02499999994,6.378525237695746,305644.27881890733,99125.0,7860.0
1377415575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377415625,0.0,0.0,0.0,0.0,0.0,0.0
1377415633,0.0,0.0,0.0,0.0,0.0,0.0
1377415640,1.25,0.0,0.0,0.0,0.0,0.0
1377415663,34293.94999999996,42124.62499999997,6.321958892617444,307459.9996242757,106104.73333333334,8524.6
1377415875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377415925,0.0,0.0,0.0,0.0,0.0,0.0
1377415933,0.0,0.0,0.0,0.0,0.0,0.0
1377415940,1.25,0.0,0.0,0.0,0.0,0.0
1377415963,37346.573809523776,48084.7059523809,5.815774891472251,369994.97169202904,90128.6,9246.666666666666
1377416175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377416225,0.0,0.0,0.0,0.0,0.0,0.0
1377416233,0.0,0.0,0.0,0.0,0.0,0.0
1377416240,1.25,0.0,0.0,0.0,0.0,0.0
1377416263,35815.99761904765,44667.19642857139,5.120875190013183,326478.23024600337,85957.4,8091.0
1377416475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377416525,0.0,0.0,0.0,0.0,0.0,0.0
1377416533,0.0,0.0,0.0,0.0,0.0,0.0
1377416540,1.25,0.0,0.0,0.0,0.0,0.0
1377416563,36800.01666666667,45845.49166666667,4.8178405807233355,304807.5215482129,73915.4,9060.666666666666
1377416775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377416825,0.0,0.0,0.0,0.0,0.0,0.0
1377416833,0.0,0.0,0.0,0.0,0.0,0.0
1377416840,1.25,0.0,0.0,0.0,0.0,0.0
1377416863,38604.016666666765,45763.15833333331,3.8657403523489884,350821.32378535,91398.86666666668,7982.933333333332
1377417075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377417125,0.0,0.0,0.0,0.0,0.0,0.0
1377417133,0.0,0.0,0.0,0.0,0.0,0.0
1377417140,1.25,0.0,0.0,0.0,0.0,0.0
1377417163,38627.45000000003,46672.039285714265,3.1871877330350467,288493.0378793098,94041.33333333331,7887.0666666666675
1377417375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377417425,0.0,0.0,0.0,0.0,0.0,0.0
1377417433,0.0,0.0,0.0,0.0,0.0,0.0
1377417440,1.25,0.0,0.0,0.0,0.0,0.0
1377417463,38177.549999999996,45363.55833333332,2.6620648070469772,293556.82042964525,105413.06666666668,12665.8
1377417675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377417725,0.0,0.0,0.0,0.0,0.0,0.0
1377417733,0.0,0.0,0.0,0.0,0.0,0.0
1377417740,1.25,0.0,0.0,0.0,0.0,0.0
1377417763,38164.81190476182,46835.6202380952,2.2581272637690413,270216.0512861487,116350.06666666668,7695.933333333332
1377417975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377418025,0.0,0.0,0.0,0.0,0.0,0.0
1377418033,0.0,0.0,0.0,0.0,0.0,0.0
1377418040,1.25,0.0,0.0,0.0,0.0,0.0
1377418063,38815.8595238094,44885.45357142855,2.2641382363907523,275702.2519093509,106753.8,7840.333333333334
1377418275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377418325,0.0,0.0,0.0,0.0,0.0,0.0
1377418333,0.0,0.0,0.0,0.0,0.0,0.0
1377418340,1.25,0.0,0.0,0.0,0.0,0.0
1377418363,46000.08333333339,55161.22499999996,2.2281022790827736,247499.85376297848,85836.8,7801.200000000003
1377418575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377418625,0.0,0.0,0.0,0.0,0.0,0.0
1377418633,0.0,0.0,0.0,0.0,0.0,0.0
1377418640,1.25,0.0,0.0,0.0,0.0,0.0
1377418663,38995.683333333334,48839.69166666665,4.301873019202088,291687.745038146,69359.46666666667,11063.266666666665
1377418875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377418925,0.0,0.0,0.0,0.0,0.0,0.0
1377418933,0.0,0.0,0.0,0.0,0.0,0.0
1377418940,1.25,0.0,0.0,0.0,0.0,0.0
1377418963,39260.473809523806,51045.92023809515,5.438352658596994,270298.30881251453,86882.06666666668,10392.466666666667
1377419175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377419225,0.0,0.0,0.0,0.0,0.0,0.0
1377419233,0.0,0.0,0.0,0.0,0.0,0.0
1377419240,1.25,0.0,0.0,0.0,0.0,0.0
1377419263,40078.55000000004,52836.291666666635,5.622920744780012,240267.50969139006,109789.8,9332.066666666666
1377419475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377419525,0.0,0.0,0.0,0.0,0.0,0.0
1377419533,0.0,0.0,0.0,0.0,0.0,0.0
1377419540,1.25,0.0,0.0,0.0,0.0,0.0
1377419564,41459.550000000054,56315.024999999965,5.635095795330699,303565.5784231054,112595.26666666663,9043.6
1377419775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377419825,0.0,0.0,0.0,0.0,0.0,0.0
1377419833,0.0,0.0,0.0,0.0,0.0,0.0
1377419840,1.25,0.0,0.0,0.0,0.0,0.0
1377419864,34048.54999999995,41455.09166666667,5.55345998788218,336908.31662651297,105669.33333333331,7575.133333333332
1377420075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377420125,0.0,0.0,0.0,0.0,0.0,0.0
1377420133,0.0,0.0,0.0,0.0,0.0,0.0
1377420140,1.25,0.0,0.0,0.0,0.0,0.0
1377420164,39678.62142857153,49030.963095238025,5.556137144455098,281950.258029517,81580.66666666669,8302.2
1377420375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377420425,0.0,0.0,0.0,0.0,0.0,0.0
1377420433,0.0,0.0,0.0,0.0,0.0,0.0
1377420440,1.25,0.0,0.0,0.0,0.0,0.0
1377420464,49583.77857142867,64065.45357142852,5.729757493741344,295903.8815833683,90750.8,9380.266666666665
1377420675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377420725,0.0,0.0,0.0,0.0,0.0,0.0
1377420733,0.0,0.0,0.0,0.0,0.0,0.0
1377420740,1.25,0.0,0.0,0.0,0.0,0.0
1377420764,42591.88333333326,54585.42499999997,6.386971010439969,327582.86785693816,79686.86666666668,8242.666666666666
1377420975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377421025,0.0,0.0,0.0,0.0,0.0,0.0
1377421033,0.0,0.0,0.0,0.0,0.0,0.0
1377421040,1.25,0.0,0.0,0.0,0.0,0.0
1377421064,43071.816666666666,53234.55833333331,6.319766973914411,331418.8865112147,109586.46666666667,7968.333333333334
1377421275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377421325,0.0,0.0,0.0,0.0,0.0,0.0
1377421333,0.0,0.0,0.0,0.0,0.0,0.0
1377421340,1.25,0.0,0.0,0.0,0.0,0.0
1377421364,49439.48333333335,69686.55833333315,6.310541340417599,316850.094478862,105202.73333333334,8357.333333333334
1377421575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377421625,0.0,0.0,0.0,0.0,0.0,0.0
1377421633,0.0,0.0,0.0,0.0,0.0,0.0
1377421640,1.25,0.0,0.0,0.0,0.0,0.0
1377421664,47447.14999999996,58779.091666666514,5.629342608128261,353368.6063356851,110593.0,8538.866666666667
1377421875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377421925,0.0,0.0,0.0,0.0,0.0,0.0
1377421933,0.0,0.0,0.0,0.0,0.0,0.0
1377421940,1.25,0.0,0.0,0.0,0.0,0.0
1377421964,43742.24523809527,55376.11071428561,5.254398453313091,305214.1360896005,93425.26666666666,9163.266666666666
1377422175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377422225,0.0,0.0,0.0,0.0,0.0,0.0
1377422233,0.0,0.0,0.0,0.0,0.0,0.0
1377422240,1.25,0.0,0.0,0.0,0.0,0.0
1377422264,47572.89285714318,64766.853571428495,5.509621434563759,287356.08739992284,82608.66666666669,8216.533333333333
1377422475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377422525,0.0,0.0,0.0,0.0,0.0,0.0
1377422533,0.0,0.0,0.0,0.0,0.0,0.0
1377422540,1.25,0.0,0.0,0.0,0.0,0.0
1377422564,41184.88333333336,54854.55833333329,6.252853514168526,277934.29604485765,115336.33333333331,8676.133333333333
1377422775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377422825,0.0,0.0,0.0,0.0,0.0,0.0
1377422833,0.0,0.0,0.0,0.0,0.0,0.0
1377422840,1.25,0.0,0.0,0.0,0.0,0.0
1377422864,38235.61666666684,48222.35833333323,6.219476486763605,286290.9985057074,104532.4,7857.0
1377423075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377423125,0.0,0.0,0.0,0.0,0.0,0.0
1377423133,0.0,0.0,0.0,0.0,0.0,0.0
1377423140,1.25,0.0,0.0,0.0,0.0,0.0
1377423164,39779.36904761908,52529.49642857142,6.285204438318949,297081.7125996671,104140.13333333332,8360.2
1377423375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377423425,0.0,0.0,0.0,0.0,0.0,0.0
1377423433,0.0,0.0,0.0,0.0,0.0,0.0
1377423440,1.25,0.0,0.0,0.0,0.0,0.0
1377423464,41905.640476190485,55459.09642857132,6.2302887304250545,287628.87856323394,87081.0,9018.066666666666
1377423675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377423725,0.0,0.0,0.0,0.0,0.0,0.0
1377423733,0.0,0.0,0.0,0.0,0.0,0.0
1377423740,1.25,0.0,0.0,0.0,0.0,0.0
1377423764,9207.733333333332,5748.799999999996,8.724188357122864,417067.62317380344,93476.13333333332,7817.133333333332
1377423975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377424025,0.0,0.0,0.0,0.0,0.0,0.0
1377424033,0.0,0.0,0.0,0.0,0.0,0.0
1377424040,1.25,0.0,0.0,0.0,0.0,0.0
1377424064,42186.96428571433,56146.15357142848,5.903270147544469,261727.13744786143,101961.8,6261.266666666666
1377424275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377424325,0.0,0.0,0.0,0.0,0.0,0.0
1377424333,0.0,0.0,0.0,0.0,0.0,0.0
1377424340,1.25,0.0,0.0,0.0,0.0,0.0
1377424364,45483.678571428725,57772.334523809455,5.921471599685731,308847.6739291656,93365.53333333333,12394.333333333336
1377424575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377424625,0.0,0.0,0.0,0.0,0.0,0.0
1377424633,0.0,0.0,0.0,0.0,0.0,0.0
1377424640,1.25,0.0,0.0,0.0,0.0,0.0
1377424663,39598.933333333334,48823.69166666666,5.104781296607007,392232.7513021282,111697.93333333332,11038.466666666667
1377424875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377424925,0.0,0.0,0.0,0.0,0.0,0.0
1377424933,0.0,0.0,0.0,0.0,0.0,0.0
1377424940,1.25,0.0,0.0,0.0,0.0,0.0
1377424963,48633.71190476203,63752.70595238067,4.4293024928092,360188.94312060036,126516.66666666664,9877.866666666667
1377425175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377425225,0.0,0.0,0.0,0.0,0.0,0.0
1377425233,0.0,0.0,0.0,0.0,0.0,0.0
1377425240,1.25,0.0,0.0,0.0,0.0,0.0
1377425263,44039.683333333305,54346.15833333325,3.7226492589485445,329276.7023088398,129598.33333333336,7950.4
1377425475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377425525,0.0,0.0,0.0,0.0,0.0,0.0
1377425533,0.0,0.0,0.0,0.0,0.0,0.0
1377425540,1.25,0.0,0.0,0.0,0.0,0.0
1377425563,39611.95000000007,48943.89166666659,3.6414761605145403,272890.2557764012,132602.8,8902.066666666668
1377425775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377425825,0.0,0.0,0.0,0.0,0.0,0.0
1377425833,0.0,0.0,0.0,0.0,0.0,0.0
1377425840,1.25,0.0,0.0,0.0,0.0,0.0
1377425863,48231.80238095245,61228.191666666484,3.8613595431181373,254132.03009727038,120126.73333333337,7805.0666666666675
1377426075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377426125,0.0,0.0,0.0,0.0,0.0,0.0
1377426133,0.0,0.0,0.0,0.0,0.0,0.0
1377426140,1.25,0.0,0.0,0.0,0.0,0.0
1377426163,41723.67857142854,53744.58690476183,5.696229825822945,275144.468272406,129837.13333333332,8403.666666666666
1377426375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377426425,0.0,0.0,0.0,0.0,0.0,0.0
1377426433,0.0,0.0,0.0,0.0,0.0,0.0
1377426440,1.25,0.0,0.0,0.0,0.0,0.0
1377426463,36516.94999999994,45802.89166666668,6.272668484340045,245444.45063098744,109979.73333333334,8752.733333333332
1377426675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377426725,0.0,0.0,0.0,0.0,0.0,0.0
1377426733,0.0,0.0,0.0,0.0,0.0,0.0
1377426740,1.25,0.0,0.0,0.0,0.0,0.0
1377426763,41884.8976190476,57246.47261904754,6.292382583626295,262379.86867189495,108786.73333333334,8087.666666666666
1377426975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377427025,0.0,0.0,0.0,0.0,0.0,0.0
1377427033,0.0,0.0,0.0,0.0,0.0,0.0
1377427040,1.25,0.0,0.0,0.0,0.0,0.0
1377427063,41792.05952380966,54478.7297619047,6.338123451981461,335912.2924334798,122277.66666666664,7312.400000000002
1377427275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377427325,0.0,0.0,0.0,0.0,0.0,0.0
1377427333,0.0,0.0,0.0,0.0,0.0,0.0
1377427340,1.25,0.0,0.0,0.0,0.0,0.0
1377427363,39381.56428571438,50572.19166666663,6.2600335736923425,322305.29323245754,116487.53333333333,8313.066666666668
1377427575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377427625,0.0,0.0,0.0,0.0,0.0,0.0
1377427633,0.0,0.0,0.0,0.0,0.0,0.0
1377427640,1.25,0.0,0.0,0.0,0.0,0.0
1377427663,40075.91190476204,51199.32976190473,6.2799726350271605,266348.8791704566,109981.93333333332,8204.133333333333
1377427875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377427925,0.0,0.0,0.0,0.0,0.0,0.0
1377427933,0.0,0.0,0.0,0.0,0.0,0.0
1377427940,1.25,0.0,0.0,0.0,0.0,0.0
1377427963,36361.75000000011,45468.82499999997,6.29526239746458,253183.88306946572,113374.6,9633.666666666668
1377428175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377428225,0.0,0.0,0.0,0.0,0.0,0.0
1377428233,0.0,0.0,0.0,0.0,0.0,0.0
1377428240,1.25,0.0,0.0,0.0,0.0,0.0
1377428263,39366.68333333335,51259.09166666664,6.295776239746453,240965.86651465626,113223.86666666668,8001.333333333334
1377428475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377428525,0.0,0.0,0.0,0.0,0.0,0.0
1377428533,0.0,0.0,0.0,0.0,0.0,0.0
1377428540,1.25,0.0,0.0,0.0,0.0,0.0
1377428563,43662.28333333327,56810.02499999981,6.300861647091724,249884.194478862,74169.13333333332,8732.466666666667
1377428775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377428825,0.0,0.0,0.0,0.0,0.0,0.0
1377428833,0.0,0.0,0.0,0.0,0.0,0.0
1377428840,1.25,0.0,0.0,0.0,0.0,0.0
1377428863,44753.92142857139,52003.829761904744,6.0832002536752965,323772.49359998666,324356.2575091575,12569.666666666668
1377429075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377429125,0.0,0.0,0.0,0.0,0.0,0.0
1377429133,0.0,0.0,0.0,0.0,0.0,0.0
1377429140,1.25,0.0,0.0,0.0,0.0,0.0
1377429163,45875.48333333338,58466.69166666658,5.335594938478746,340577.6714363561,122965.66666666669,13195.6
1377429375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377429425,0.0,0.0,0.0,0.0,0.0,0.0
1377429433,0.0,0.0,0.0,0.0,0.0,0.0
1377429440,1.25,0.0,0.0,0.0,0.0,0.0
1377429463,44871.37857142863,61779.20119047601,4.672308944550972,360158.2423535822,156984.53333333335,8713.2
1377429675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377429725,0.0,0.0,0.0,0.0,0.0,0.0
1377429733,0.0,0.0,0.0,0.0,0.0,0.0
1377429740,1.25,0.0,0.0,0.0,0.0,0.0
1377429763,42867.80714285712,60638.58690476186,5.128112432752739,327259.6913628502,126382.78571428574,8261.6
1377429975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377430025,0.0,0.0,0.0,0.0,0.0,0.0
1377430033,0.0,0.0,0.0,0.0,0.0,0.0
1377430040,1.25,0.0,0.0,0.0,0.0,0.0
1377430063,38917.80281385279,52435.26525974023,4.868471023756252,269249.60602408415,98291.73333333334,7323.666666666666
1377430275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377430325,0.0,0.0,0.0,0.0,0.0,0.0
1377430333,0.0,0.0,0.0,0.0,0.0,0.0
1377430340,1.25,0.0,0.0,0.0,0.0,0.0
1377430363,37067.4071428572,50892.82499999995,4.829084022451265,268206.32591062924,95687.93333333332,8218.6
1377430575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377430625,0.0,0.0,0.0,0.0,0.0,0.0
1377430633,0.0,0.0,0.0,0.0,0.0,0.0
1377430640,1.25,0.0,0.0,0.0,0.0,0.0
1377430664,38134.169047619,60697.77261904762,4.865191055449026,255171.007070744,102933.24761904762,8253.533333333333
1377430875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377430925,0.0,0.0,0.0,0.0,0.0,0.0
1377430933,0.0,0.0,0.0,0.0,0.0,0.0
1377430940,1.25,0.0,0.0,0.0,0.0,0.0
1377430964,38927.21190476195,52829.76309523799,4.794859829418346,242425.36533216966,106077.86666666664,9392.066666666668
1377431175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377431225,0.0,0.0,0.0,0.0,0.0,0.0
1377431233,0.0,0.0,0.0,0.0,0.0,0.0
1377431240,1.25,0.0,0.0,0.0,0.0,0.0
1377431264,43183.96428571429,61156.644047618975,4.717936541227222,251605.21073006032,99400.73333333334,8056.666666666668
1377431475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377431525,0.0,0.0,0.0,0.0,0.0,0.0
1377431533,0.0,0.0,0.0,0.0,0.0,0.0
1377431540,1.25,0.0,0.0,0.0,0.0,0.0
1377431564,40334.564285714325,53715.834523809484,4.676375988734418,257949.6766297086,131618.93333333335,8495.733333333334
1377431775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377431825,0.0,0.0,0.0,0.0,0.0,0.0
1377431833,0.0,0.0,0.0,0.0,0.0,0.0
1377431840,1.25,0.0,0.0,0.0,0.0,0.0
1377431864,42559.76904761911,56796.90119047608,4.270790721210178,315218.6767096066,101520.46666666667,8001.266666666666
1377432075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377432125,0.0,0.0,0.0,0.0,0.0,0.0
1377432133,0.0,0.0,0.0,0.0,0.0,0.0
1377432140,1.25,0.0,0.0,0.0,0.0,0.0
1377432164,42962.72619047617,54046.610714285656,2.886873884760842,377437.97589465015,91434.73333333334,8465.6
1377432375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377432425,0.0,0.0,0.0,0.0,0.0,0.0
1377432433,0.0,0.0,0.0,0.0,0.0,0.0
1377432440,1.25,0.0,0.0,0.0,0.0,0.0
1377432464,45140.48333333333,54053.02499999995,2.2869115865026095,307508.2904520164,92786.73333333334,8593.333333333336
1377432675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377432725,0.0,0.0,0.0,0.0,0.0,0.0
1377432733,0.0,0.0,0.0,0.0,0.0,0.0
1377432740,1.25,0.0,0.0,0.0,0.0,0.0
1377432764,39524.749999999985,50373.95833333327,2.1739554203952283,251758.6486175648,70608.73333333334,8694.800000000001
1377432975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377433025,0.0,0.0,0.0,0.0,0.0,0.0
1377433033,0.0,0.0,0.0,0.0,0.0,0.0
1377433040,1.25,0.0,0.0,0.0,0.0,0.0
1377433064,45449.48333333341,60135.82499999982,2.193752330350486,242058.96942293365,69284.4,8816.666666666668
1377433275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377433325,0.0,0.0,0.0,0.0,0.0,0.0
1377433333,0.0,0.0,0.0,0.0,0.0,0.0
1377433340,1.25,0.0,0.0,0.0,0.0,0.0
1377433364,43409.94999999999,54630.29166666653,3.694819630872485,263844.7244564903,69254.2,8291.6
1377433575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377433625,0.0,0.0,0.0,0.0,0.0,0.0
1377433633,0.0,0.0,0.0,0.0,0.0,0.0
1377433640,1.25,0.0,0.0,0.0,0.0,0.0
1377433664,38140.55000000005,49206.54015151506,4.772614886278898,262482.75023948814,103914.46666666666,8173.333333333334
1377433875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377433925,0.0,0.0,0.0,0.0,0.0,0.0
1377433933,0.0,0.0,0.0,0.0,0.0,0.0
1377433940,1.25,0.0,0.0,0.0,0.0,0.0
1377433964,42904.616666666814,60145.091666666536,4.815922702274427,269587.4620403832,93977.2,9665.2
1377434175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377434225,0.0,0.0,0.0,0.0,0.0,0.0
1377434233,0.0,0.0,0.0,0.0,0.0,0.0
1377434240,1.25,0.0,0.0,0.0,0.0,0.0
1377434264,34959.88333333334,41390.35833333333,4.865733943885153,274086.49917684845,93080.0,7961.666666666668
1377434475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377434525,0.0,0.0,0.0,0.0,0.0,0.0
1377434533,0.0,0.0,0.0,0.0,0.0,0.0
1377434540,1.25,0.0,0.0,0.0,0.0,0.0
1377434564,40106.75000000018,48917.0916666666,4.860214508762122,314680.44884127786,88671.6,8572.133333333331
1377434775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377434825,0.0,0.0,0.0,0.0,0.0,0.0
1377434833,0.0,0.0,0.0,0.0,0.0,0.0
1377434840,1.25,0.0,0.0,0.0,0.0,0.0
1377434864,41858.5500000003,53905.49166666664,4.812293181394479,296020.8627115242,87003.06666666668,7885.133333333332
1377435075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377435125,0.0,0.0,0.0,0.0,0.0,0.0
1377435133,0.0,0.0,0.0,0.0,0.0,0.0
1377435140,1.25,0.0,0.0,0.0,0.0,0.0
1377435164,39047.88333333333,47288.42499999995,4.8370624766964925,257902.75331555112,89047.2,8574.4
1377435375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377435425,0.0,0.0,0.0,0.0,0.0,0.0
1377435433,0.0,0.0,0.0,0.0,0.0,0.0
1377435440,1.25,0.0,0.0,0.0,0.0,0.0
1377435464,41098.616666666734,51256.024999999914,4.781405550894849,232894.2866488842,98563.53333333333,8700.4
1377435675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377435725,0.0,0.0,0.0,0.0,0.0,0.0
1377435733,0.0,0.0,0.0,0.0,0.0,0.0
1377435740,1.25,0.0,0.0,0.0,0.0,0.0
1377435764,43452.883333333266,49872.491666666516,4.982889984153611,247817.22468020403,69313.86666666665,16949.866666666665
1377435975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377436025,0.0,0.0,0.0,0.0,0.0,0.0
1377436033,0.0,0.0,0.0,0.0,0.0,0.0
1377436040,1.25,0.0,0.0,0.0,0.0,0.0
1377436064,38801.083333333365,40899.525,5.352875652498134,335369.9441432917,69254.86666666668,9550.066666666668
1377436275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377436325,0.0,0.0,0.0,0.0,0.0,0.0
1377436333,0.0,0.0,0.0,0.0,0.0,0.0
1377436340,1.25,0.0,0.0,0.0,0.0,0.0
1377436364,38827.283333333435,46184.62499999992,4.83253693605518,308918.4667383696,69274.79999999999,18515.33333333333
1377436575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377436625,0.0,0.0,0.0,0.0,0.0,0.0
1377436633,0.0,0.0,0.0,0.0,0.0,0.0
1377436640,1.25,0.0,0.0,0.0,0.0,0.0
1377436664,33847.35000000002,38169.95833333332,4.832451878262489,279796.31662651297,81571.06666666668,8531.0
1377436875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377436925,0.0,0.0,0.0,0.0,0.0,0.0
1377436933,0.0,0.0,0.0,0.0,0.0,0.0
1377436940,1.25,0.0,0.0,0.0,0.0,0.0
1377436964,33529.35000000004,34741.35833333334,4.834719891871733,252209.30297998074,102380.06666666668,9173.066666666666
1377437175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377437225,0.0,0.0,0.0,0.0,0.0,0.0
1377437233,0.0,0.0,0.0,0.0,0.0,0.0
1377437240,1.25,0.0,0.0,0.0,0.0,0.0
1377437264,33914.41666666666,37917.09166666665,4.7884525307606225,233877.02960190433,75667.73333333334,7969.133333333332
1377437475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377437525,0.0,0.0,0.0,0.0,0.0,0.0
1377437533,0.0,0.0,0.0,0.0,0.0,0.0
1377437540,1.25,0.0,0.0,0.0,0.0,0.0
1377437564,34957.28333333331,41739.62500000005,4.799243801267714,228086.75644754193,93444.6,8737.266666666666
1377437775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377437825,0.0,0.0,0.0,0.0,0.0,0.0
1377437833,0.0,0.0,0.0,0.0,0.0,0.0
1377437840,1.25,0.0,0.0,0.0,0.0,0.0
1377437864,38682.34999999999,47252.22499999995,4.145475041946303,304274.1645012329,95582.33333333334,7823.933333333332
1377438075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377438125,0.0,0.0,0.0,0.0,0.0,0.0
1377438133,0.0,0.0,0.0,0.0,0.0,0.0
1377438140,1.25,0.0,0.0,0.0,0.0,0.0
1377438164,41368.68333333335,51939.29166666664,3.8204797026472774,269410.86114552885,96529.66666666669,8364.733333333334
1377438375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377438425,0.0,0.0,0.0,0.0,0.0,0.0
1377438433,0.0,0.0,0.0,0.0,0.0,0.0
1377438440,1.25,0.0,0.0,0.0,0.0,0.0
1377438464,34737.14999999994,41363.15833333332,4.7279781879194624,264234.5460448571,119213.86666666668,8757.0
1377438675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1377438725,0.0,0.0,0.0,0.0,0.0,0.0
1377438733,0.0,0.0,0.0,0.0,0.0,0.0
1377438740,1.25,0.0,0.0,0.0,0.0,0.0
1377438764,31268.483333333323,35982.42500000002,4.538192114093958,254978.2797137611,99866.86666666668,8255.2
1377438975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
